course_id,course_title,price,num_subscribers,num_lectures,level
349142,Master Oboe Playing: Intermediate Instruction Made Simple!,50,98,73,Intermediate Level
56970,Drum Set for Beginners,20,119,26,Beginner Level
762482,Guitar Lessons - Economy Picking Essentials,35,45,15,Intermediate Level
100916,Blues Guitar Lessons - Blues Guitar - Robert Johnson,20,297,7,Intermediate Level
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,30,137,43,Beginner Level
721274,Learn to Play Irish Fiddle,60,112,63,Beginner Level
719920,Hands-On Guitar: The Beginner's Guide,20,28,72,Beginner Level
846962,Slap Bass For Beginners,50,79,25,All Levels
206986,Piano Lessons for Beginners Made Easy,25,333,40,Beginner Level
813142,Horn Pro Series - You're going to love playing French Horn,50,48,61,All Levels
701662,Instant Harmonica - play the Irish tune Whiskey in the Jar!,20,41,13,All Levels
90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,35,209,19,Expert Level
815182,Saxophone Pro Series - You're going to love practicing Sax,50,119,32,All Levels
476000,Easy Piano for Kids - Complete Beginner Piano Course,115,139,104,Beginner Level
762240,Guitar Lessons - Two Handed Tapping Essentials,35,41,11,Intermediate Level
810576,Clarinet Pro Series - Fall in love with the Clarinet,50,95,30,All Levels
188498,Advanced Trumpet Studies - Learn to Master the Trumpet!​,50,184,82,Intermediate Level
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,20,8,9,Beginner Level
180680,Master the Saxophone: Intermediate Instruction Made Simple!,50,376,86,Intermediate Level
1031698,You Can Play Jazz Saxophone,20,37,6,Beginner Level
62252,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""",20,169,16,All Levels
1113008,Building Up To Barre Chords,20,20,12,All Levels
807494,Learn the Violin - Bowing Techniques,80,89,12,Intermediate Level
761122,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,45,98,14,All Levels
12214,Back 2 The Basics,50,265,65,All Levels
344180,Play the Jews Harp - instant skills for non musicians.,25,196,35,Intermediate Level
185266,Master Trumpet Playing: Intermediate Instruction Made Simple,50,292,130,Intermediate Level
1076244,Practical Guitar Theory: Level 1,60,14,41,All Levels
1036338,Instant harmonica - enjoy playing Silent Night tonight!,40,16,12,All Levels
266682,HARP&SOUL  |  Learn the Secrets of the Harmonica,35,114,59,All Levels
615226,"Play Leyenda, Canarios, and Bach on Classical Guitar",195,185,70,Intermediate Level
963094,Instant Harmonica - play the cool tune Dirty Old Town now!,40,42,17,All Levels
742096,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,45,57,15,Beginner Level
648492,Guitar Lessons : Rock Guitar in 1 Day!,50,17,37,Beginner Level
222062,Tenor Banjo,40,70,18,Intermediate Level
103662,Introduction to Lead Guitar,20,245,34,Intermediate Level
742764,Piano With Willie: Basics of Improvisation,40,76,23,Beginner Level
856950,Euphonium Pro Series - Fall in love with the Euphonium,50,44,40,All Levels
902480,Pure Rock Guitar : Play Like the Gods of Rock!,45,80,24,All Levels
263846,Master the French Horn: Intermediate Instruction Made Simple,50,68,126,Intermediate Level
1160066,Classical Guitar Technique: 80/20,175,54,18,All Levels
625974,Total beginner to intermediate guitar - Learn to play by ear,45,80,112,Beginner Level
782460,Aprende escalas y arpegios  Vol. I: Modo mayor,50,85,30,Beginner Level
147104,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,40,57,16,Beginner Level
1189926,Ukulele lernen für Papas mit Bruder Jakob,55,12,38,Beginner Level
1143414,Tin Whistle Básico,20,11,53,Beginner Level
1066002,Leve a sua técnica de pedal duplo para um novo patamar,40,42,196,Intermediate Level
767400,Sevillanas con Castañuelas - Baile y toque al mismo tiempo,40,20,24,All Levels
492954,見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ,20,41,48,Beginner Level
1129652,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,20,5,7,Beginner Level
13216,Aprende a Tocar Teclado - Piano,35,119,52,All Levels
760452,Castañuelas por Sevillanas - Curso del toque de castañuelas,40,22,17,All Levels
1152334,Aprende a tocar el acordeón de botones,50,20,24,Beginner Level
214770,Aprende a tocar Música Cristiana en el piano y teclado,20,17,13,All Levels
1134842,Easy Guitar Songwriting And Harmony,20,82,62,Beginner Level
139772,How to play easy tunes on the harmonica - just the basics,35,79,15,Beginner Level
171598,Rhythm to Rock Drum Lessons 2,20,21,11,Beginner Level
854692,Instant Harmonica - play Over the Rainbow + Skye Boat now!,40,29,22,All Levels
805706,Bagpipe Instruction For Beginners,30,31,5,Beginner Level
618586,"Flute Solos: Learn how to Perform Three Fun, Unique Pieces",50,156,62,All Levels
205764,Rhythm to Rock Drum Lessons 3,20,12,12,Beginner Level
762648,Guitar Lessons - Sweep Picking Arpeggio Essentials,35,74,13,Intermediate Level
245722,Painless Piano!,40,353,30,Beginner Level
53157,Beginning Flute Lessons,20,137,17,Beginner Level
932842,Piano Lesson Variety,40,59,28,Intermediate Level
883138,Pop and Jazz Keyboards and Harmony (beginner level),180,47,13,Beginner Level
139788,Starting to play the blues on your harmonica in easy steps ,35,71,16,Intermediate Level
951608,Learn the Viola - Scales and Fundamentals,80,21,38,Beginner Level
975626,"Learn to Play 'Let It Snow on Piano""",40,36,8,Intermediate Level
1104492,Instant Harmonica - play the Irish anthem Danny Boy today!,40,8,15,All Levels
1196538,Piano Building Blocks: Learn Chord Additions & Variations,0,375,9,Beginner Level
184324,Advanced Saxophone Studies - Learn to Master the Saxophone!,50,215,80,Intermediate Level
139794,Killer Harmonica sounds using the tongue and bending notes ,35,80,16,Intermediate Level
582390,Instant Harmonica - play When the Saints on harmonica now!,20,31,10,Beginner Level
132950,Strumming the Guitar - 5 Lessons on Strum Patterns,20,56,10,Beginner Level
845518,Learn Piano Online-Keys to the Keyboard,50,18,9,Beginner Level
835616,Ukulele Lessons For Beginners - Fast Track Your Learning,20,57,28,Beginner Level
101504,Blues Guitar Lessons - Ragtime Blues Guitar,20,59,6,Expert Level
594852,Getting Started with Power Chords,20,6,27,Beginner Level
806642,Blues Master - Professional Techniques Piano Course,75,4,16,All Levels
809492,Drumming 101: The Essential Elements,50,4,17,Beginner Level
785210,Flute Lessons For Beginners,95,3,41,Beginner Level
339382,Guitar for Christmas!,20,7,17,Beginner Level
963664,Learn Piano Online-Nocturnal Piano Solo,60,2,11,Intermediate Level
632234,Guitar Chords and Basic Strumming,20,3,35,Beginner Level
594854,Getting Started on the Acoustic Guitar,20,3,28,Beginner Level
974704,Learn Piano Online-In the Garden Piano Solo,60,1,11,Intermediate Level
545036,Saxophone Essentials: Beginners Course,40,3,16,Beginner Level
388712,Learn To Play The Guitar In A Day,20,3,14,Beginner Level
383852,88 Logic - The Essential Guide To Learning Piano,25,3,5,Beginner Level
459946,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,50,164,20,Intermediate Level
994050,Instant Harmonica - play Dylan's Like a Rolling Stone now!,40,28,11,All Levels
899702,Advanced Oboe Studies - Become a Master Oboist!​,50,47,82,Expert Level
1111562,Instant Harmonica - play 'I just called to say I love you',40,15,11,All Levels
320238,Jazz piano improvisation: The girl form Ipanema. Bossa nova,30,151,5,All Levels
818786,Drum Lessons For Beginners,95,14,34,Beginner Level
741388,Piano With Willie: Jazz Kids - Vol 3,40,16,29,Beginner Level
629704,Quick Piano Lessons - Tutorials for Drake's Greatest Hits,35,19,4,All Levels
839032,"Bluegrass Guitar Essentials: Webisodes 13, 14, & 15",30,14,13,Intermediate Level
23683,Guitar - Rock - Beginner with Marc Seal,20,40,27,All Levels
912254,"Oboe Solos: Learn to Perform Three Fun, Unique Pieces!",50,41,43,All Levels
839030,Bluegrass Guitar Essentials: Webisodes 11 & 12,30,9,24,All Levels
619610,Advanced Horn Studies - Learn to Master the French Horn!​,50,46,91,All Levels
106358,Learn To Play Guitar Complete Beginners Quick Start,20,75,11,Beginner Level
742300,Piano With Willie: Jazz Kids - Vol 4,40,19,30,Intermediate Level
636846,Instant Harmonica - play the old Popeye Spinach song now !,20,22,10,Beginner Level
741316,Piano With Willie: Jazz Kids - Vol 2,40,17,38,Beginner Level
681390,Practice guitar with no previous experience and become a pro,30,26,14,Beginner Level
1195742,The Music Coach Online Spirit Drum Course,95,2,86,Beginner Level
794398,Make Electronic Music with the iPad,20,13,69,Beginner Level
1232728,Learn Loreena McKennitt Songs-Quicklessons Piano Course,20,1,6,All Levels
721202,Guitar 201: Breakthroughs,20,14,49,Beginner Level
1058262,Major Scales and Modes for Chromatic Harmonica,20,6,14,All Levels
132878,Play Guitar with Rhythm - 5 Easy Lessons,20,31,10,Beginner Level
944804,Coaching Bundle: Guitar for Music Educators: Part 1,135,1,5,All Levels
939636,Coaching Bundle: Guitar for Music Educators: Part 2,135,1,6,All Levels
730702,Ukulele 3:  Intermediate,25,1,11,Intermediate Level
993892,"Beginners Guitar Course - 'Try it and love it method""",25,0,16,Beginner Level
1026760,Coaching Course: Rhythm Instruction for Music Educators P1,130,0,6,All Levels
1223240,Learn Pirates of the Caribbean by Ear on the Piano,20,0,6,All Levels
1026762,Coaching Course: Rhythm Instruction for Music Educators P2,125,0,7,All Levels
1234656,4 Week Rhythm Mastery,20,0,28,Beginner Level
1214670,Tune that Sour Note on Your Piano,20,0,6,All Levels
1272282,Learn Vikings Soundtracks on the Piano by Ear,20,0,8,All Levels
1224186,Learn to Play Piano Like a Pro - Easy Piano Course 1,35,0,13,Beginner Level
1265814,ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018,20,0,5,Beginner Level
1104500,Instant Harmonica - play 12 bar blues Big Walter style now!,40,31,14,All Levels
99946,Fingerpicking Blues Guitar Lessons - Bottleneck Guitar,20,237,6,Intermediate Level
632488,Spice up your playing with some easy Flamenco techniques! ,40,120,47,Intermediate Level
41890,Beginners Guide to Playing Guitar - Step-by-step System,85,384,98,Beginner Level
385684,Guitar Kick Start,0,3160,22,Beginner Level
559438,Instant Harmonica – play Beethoven’s Ode to Joy right now!,20,455,11,Beginner Level
760698,Funk Rhythm Guitar Techniques,35,82,7,All Levels
427066,Flamenco Guitar,25,136,34,Beginner Level
444644,Learn to play the Bouzouki - Greek Bouzouki Lessons,50,63,49,All Levels
743846,Guitar Looper Basic Training,45,64,15,All Levels
741172,Piano With Willie: Jazz Kids - Vol 1,40,28,32,Beginner Level
618396,Instant Harmonica - play the Drunken Sailor sea shanty now! ,20,27,9,Beginner Level
1216340,Learn to Play Sweet Child of Mine,20,0,23,Intermediate Level
787686,Bluegrass Guitar Essentials: Webisodes 1 & 2,0,970,9,Intermediate Level
566856,Learn Monster GODJ,0,991,12,Beginner Level
592122,What you can learn before Piano Lessons,0,61,31,Beginner Level
968026,Learn to Play Tabla - The Indian drums,0,1,20,Beginner Level
778682,Gitarre spielen wie die Profis,20,1981,38,Beginner Level
988678,Curso de piano 101 - Tocando partituras y acordes -,170,245,93,All Levels
1193950,Sintetizadores e Síntese Subtrativa,85,38,83,All Levels
592606,Spielend Klavier lernen mit Freude und Erfolg,100,255,53,Beginner Level
1232356,Curso de ejercicios técnicos al piano Vol.2,50,62,22,All Levels
966522,Curso de ejercicios técnicos al piano Vol.1,60,186,24,All Levels
1223310,Aprende escalas y arpegios Vol.2 : Modo menor,50,62,49,All Levels
933814,Instant Harmonica - play Blowing in the Wind + Popeye theme!,40,13,24,All Levels
618334,Instant Harmonica - play jazzy Autumn Leaves now (part one),20,25,10,Beginner Level
812610,Trumpet Lessons For Beginners,95,17,35,Beginner Level
23861,Guitar - Rock - Beginner/Intermediate with Marc Seal,20,36,40,Beginner Level
1191088,Learn to play in the Key of G on any Bluegrass Instrument,0,349,36,All Levels
22825,Beginner Guitar Method,200,85,23,Beginner Level
568322,How to Play Dan Fogelberg Songs on Guitar,25,24,49,Intermediate Level
1146288,Jews Harp - Advanced course,30,26,52,Expert Level
618370,Instant Harmonica - play jazzy Autumn Leaves now (part two),20,19,9,Beginner Level
200722,Jazz Guitar Reharmonization for Autumn Leaves,20,30,15,All Levels
809968,Tenor Saxophone Lessons For Beginners,95,45,43,Beginner Level
664764,Mike G's Beginner Drum Course: Part 2,40,305,23,All Levels
854690,Instant Harmonica - play Summertime + Drunken Sailor now!,40,26,20,All Levels
201894,Add Slide To Your Guitar Playing,20,75,27,All Levels
743970,Piano With Willie: Piano Chords Vol. 2,40,32,11,Intermediate Level
210020,Drum Lessons For Beginners,50,70,17,Beginner Level
263672,Classical Guitar Finger-Picking: Right Hand Arpeggios,195,200,19,All Levels
411986,"Rapidly Learn & Master Acoustic Guitar, Classic Fingerstyle",30,478,31,Beginner Level
139778,Play tunes on harmonica and learn how to bend some notes,35,73,16,Beginner Level
933816,Instant Harmonica - play Yesterday + Scarborough Fair today!,40,33,26,All Levels
676432,Violin lessons for beginners,20,59,15,Beginner Level
42255,Old-Time Banjo for the Absolute Beginner,25,192,17,Beginner Level
112602,"Learn Guitar The Easy Way, It's Faster",25,57,16,Beginner Level
607360,Learn Oud 2,20,81,27,Intermediate Level
521440,The Essentials of Acoustic Guitar Strumming Patterns,0,2995,19,Beginner Level
198692,Acoustic Guitar After The Basics,45,181,25,Intermediate Level
825186,Bossa Nova - Guitar for Beginners,20,589,8,Beginner Level
743932,Piano With Willie: Piano Chords Vol. 1,40,48,14,Beginner Level
586490,Instant Harmonica - play Summertime in 8 fun & easy lessons,40,81,11,Beginner Level
459804,Learn to Play the Tuba: Beginner to Pro in Under Five Hours!,50,225,106,All Levels
199500,Play Autumn Leaves' falling notes on piano with no reading!,30,438,12,Intermediate Level
644654,Learn Basics of South Indian Carnatic Flute - Level 2,180,152,91,Beginner Level
146450,A Year's Worth of Piano Lessons in One Weekend,20,244,33,Beginner Level
441996,Bones of the Blues - learn 4 cool tunes to expert level now!,200,248,21,All Levels
1065198,GUITAR #1: Beginner Basics and Beyond,20,111,64,Beginner Level
1103526,Pure Modal Magic: The Complete Guitar Modes Solution,50,52,18,All Levels
211714,Aprende diferentes ritmos con la guitarra rítmica,20,10,12,All Levels
213984,Aprender a tocar la batería sin salir de casa,50,10,23,All Levels
217540,Aprende a tocar el bajo eléctrico ,50,9,33,All Levels
212438,Aprende todos los secretos de la salsa para piano,50,7,17,All Levels
212520,Aprende a tocar ritmos latinos en el teclado,50,7,31,All Levels
1150468,Ukulele lernen für Papas mit Aram sam sam,55,1,37,Beginner Level
218596,Aprende a tocar la trompeta,50,6,30,All Levels
513528,Curso de guitarra para principiantes.,20,4,7,Beginner Level
211026,Aprende a tocar Jazz y Ritmos Latinos en la guitarra,50,6,17,All Levels
847808,こどもギターレッスン　リトルギタリストⅢ（完結編）,20,3,36,Beginner Level
218856,Aprende a tocar la flauta dulce de forma sencilla y gradual,50,5,23,All Levels
214218,"Aprende a tocar jazz, salsa y blues en el piano",20,5,23,All Levels
28295,Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,75,43285,24,All Levels
19603,Learning Dynamic Website Design - PHP MySQL and JavaScript,50,47886,125,All Levels
889438,ChatBots: Messenger ChatBot with API.AI and Node.JS,50,2577,64,All Levels
197836,Projects in HTML5,60,8777,75,Intermediate Level
505208,Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,20,23764,58,Beginner Level
1086834,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,40,3541,37,Beginner Level
1094964,Build Your Own Backend REST API using Django REST Framework,50,2669,72,Intermediate Level
